/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_04_58_375.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_04_58_375.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_04_58_375.jpg, 0, 0, 0, 7.852838E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_04_58_476.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_04_58_476.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_04_58_476.jpg, 0, 0, 0, 7.82416E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_04_58_577.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_04_58_577.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_04_58_577.jpg, 0, 0, 0, 7.930838E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_04_58_678.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_04_58_678.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_04_58_678.jpg, 0, 0, 0, 7.821985E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_04_58_780.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_04_58_780.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_04_58_780.jpg, 0, 0, 0, 7.799568E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_04_58_908.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_04_58_908.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_04_58_908.jpg, 0, 0, 0, 7.802829E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_04_59_010.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_04_59_010.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_04_59_010.jpg, 0, 0, 0, 7.792798E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_04_59_110.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_04_59_110.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_04_59_110.jpg, 0, 0, 0, 7.954718E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_04_59_212.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_04_59_212.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_04_59_212.jpg, 0, 0, 0, 8.10272E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_04_59_341.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_04_59_341.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_04_59_341.jpg, 0, 0, 0, 7.865705E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_04_59_443.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_04_59_443.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_04_59_443.jpg, 0, 0, 0, 7.994151E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_04_59_574.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_04_59_574.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_04_59_574.jpg, 0, 0, 0, 7.862813E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_04_59_677.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_04_59_677.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_04_59_677.jpg, 0, 0, 0, 7.807415E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_04_59_779.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_04_59_779.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_04_59_779.jpg, 0, 0, 0, 8.387581E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_04_59_908.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_04_59_908.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_04_59_908.jpg, 0, 0, 0, 7.765836E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_05_00_009.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_05_00_009.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_05_00_009.jpg, 0, 0, 0, 7.851601E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_05_00_111.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_05_00_111.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_05_00_111.jpg, 0, 0, 0, 7.763952E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_05_00_211.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_05_00_211.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_05_00_211.jpg, 0, 0, 0, 7.762945E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_05_00_312.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_05_00_312.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_05_00_312.jpg, 0, 0, 0, 7.812818E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_05_00_441.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_05_00_441.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_05_00_441.jpg, 0, 0, 0, 7.799731E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_05_00_542.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_05_00_542.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_05_00_542.jpg, 0, 0, 0, 7.842005E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_05_00_643.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_05_00_643.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_05_00_643.jpg, 0, 0, 0, 7.847241E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_05_00_744.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_05_00_744.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_05_00_744.jpg, 0, 0, 0, 7.774995E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_05_00_846.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_05_00_846.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_05_00_846.jpg, 0, 0, 0, 7.797071E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_05_00_976.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_05_00_976.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_05_00_976.jpg, 0, 0, 0, 8.003155E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_05_01_076.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_05_01_076.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_05_01_076.jpg, 0, 0, 0, 7.891873E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_05_01_176.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_05_01_176.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_05_01_176.jpg, 0, 0, 0, 7.824619E-05
/Users/cmutzlitz/Demos/self-driving-car/track/IMG/center_2021_01_28_18_05_01_278.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/left_2021_01_28_18_05_01_278.jpg, /Users/cmutzlitz/Demos/self-driving-car/track/IMG/right_2021_01_28_18_05_01_278.jpg, 0, 0, 0, 7.919035E-05
